Product Name,Price
清純學妹水手服學院套裝｜情趣內衣,NT$389 NT$495
繞脖蕾絲鏤空開檔連身睡裙｜情趣內衣,NT$388 NT$485
清新格紋兔兔女僕套裝｜情趣內衣,NT$559 NT$699
復古風情旗袍連身短裙制服｜情趣內衣,NT$420 NT$525
交叉綁帶性感透視吊帶｜情趣內衣,NT$399 NT$535
氣質三點式免脫蕾絲丁字褲套裝｜情趣內衣,NT$280 NT$399
圓領綁帶俏皮水手服套裝｜情趣內衣,NT$399 NT$498
性感鏤空開襠女僕裝｜情趣內衣,NT$430 NT$530
網紅辣妹修身開衩包臀裙｜情趣內衣,NT$399 NT$498
露點激情內衣套裝｜情趣內衣,NT$189 NT$255
誘惑兔女郎連身套裝｜情趣內衣,NT$369 NT$455
純慾愛心荷葉邊背袋女僕裙｜情趣內衣,NT$369 NT$455
純慾校園死庫水泳衣｜情趣內衣,NT$270 NT$345
深V露背網紗鏤空連身睡裙｜情趣內衣,NT$219 NT$299
蝴蝶結吊帶網紗透視睡裙｜情趣內衣,NT$369 NT$495
蕾絲繞脖開襠露背美胸連身睡裙｜情趣內衣,NT$335 NT$449
對子哈特｜R-20三代｜難以超越的真空吸力｜日本原裝飛機杯,"NT$950 ~ NT$1,630 NT$2,180"
對子哈特｜性徒會長 後庭括約肌版｜秘密後花園逼真腸壁通道｜飛機杯自慰器,"NT$1,290 ~ NT$1,970 NT$2,220"
小宇宙｜電動吸吮＋真人體溫＋世紀強震｜電動飛機杯,"NT$500 ~ NT$1,350 NT$2,490"
奧斯Plus｜雙震脈衝電動飛機杯｜鍛鍊型飛機杯｜持久訓練,"NT$1,230 NT$1,680"
Snail 蝸牛電動飛機杯｜20種強震跳蛋模式,NT$399 NT$550
鵬搏根浴杯｜吸氣男用助勃水療飛機杯,"NT$2,200 NT$2,950"
SAUCE｜EXTRA 旋風電動飛機杯｜飛機杯自慰器,"NT$599 ~ NT$4,390"
小怪獸｜怪獸集合 絢風杯｜SISTALKI蜜曰｜電動飛機杯,"NT$499 ~ NT$3,290"
Hawk老鷹｜震動 吸吮 電動飛機杯｜口交感電動飛機杯,"NT$1,880 NT$2,660"
口交大師｜電動飛機杯｜超強物理吸力＋震動＋擠壓＋自動清洗,"NT$3,100 NT$3,899"
TENGA VACUUM GYRO ROLLER｜迴炫控 電動真空吸吮迴轉器,"NT$250 ~ NT$6,900"
大宇宙｜啜吸抽插電動加溫飛機杯,"NT$1,780 NT$2,250"
Spacerail 動感飛船｜長距離旋轉伸縮｜電動飛機杯,"NT$1,480 NT$1,850"
P.P.P｜激震電動飛機杯｜鍛鍊型飛機杯｜DEEP SENZURI COVER,"NT$1,450 NT$1,940"
天狼星｜伸縮吸吮電動加溫飛機杯,"NT$1,690 NT$2,100"
P.P.P｜深纏包覆電動龜頭套｜DEEP WRAP ROTOR,"NT$1,120 NT$1,500"
HATOPLA｜普妮安娜 電動飛機杯 REAL｜電動飛機杯,"NT$3,200 NT$4,100"
EXE｜河北彩花｜JAPANESE REAL HOLE 生｜女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜安齋拉拉｜JAPANESE REAL HOLE 淫｜女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜小宵虎南｜JAPANESE REAL HOLE 生｜AV女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜高橋聖子｜JAPANESE REAL HOLE 生｜女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜七澤美亞｜JAPANESE REAL HOLE 淫 2nd｜女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜石川澪｜JAPANESE REAL HOLE 生｜AV女優名器飛機杯,"NT$1,120 NT$1,630"
EXE｜伊藤舞雪｜JAPANESE REAL HOLE 生｜女優名器飛機杯,"NT$1,550 NT$2,070"
HATOPLA｜JAPANESEREALHOLE 激 川越鈴子｜女優名器飛機杯,"NT$1,120 NT$1,580"
HATOPLA｜JAPANESEREALHOLE 激 小野六花｜螺旋顆粒女優飛機杯,"NT$1,120 NT$1,650"
FALENO｜STAR JAPAN HOLE 天使萌｜AV女優名器飛機杯,"NT$1,390 NT$1,750"
NPG 高橋聖子｜No.011 名器的證明｜女優名器飛機杯,"NT$1,980 NT$2,480"
FALENO｜STAR HOLE 天使萌｜女優名器飛機杯,"NT$1,390 NT$1,750"
EXE｜BODY 安齋拉拉｜JAPANESE REAL HOLE SUPER｜女優名器飛機杯,"NT$2,320 NT$3,090"
NPG｜想跟這樣的美女教練來一發！｜美谷朱里｜女優名器飛機杯,"NT$990 ~ NT$1,189 NT$1,487"
NPG｜名器覺醒｜川越仁子｜女優名器飛機杯,"NT$850 NT$1,100"
NPG｜緊締極上軟苞 神木麗｜女優名器飛機杯,"NT$1,690 NT$1,825"
NPG｜名器覺醒 美谷朱里｜AV女優名器飛機杯,"NT$850 NT$1,100"
EXE｜JAPANESE REAL HOLE 激 溫派｜飛機杯,"NT$1,120 NT$1,630"
KMP｜PREMIUM HOLE DX 美園和花｜女優名器飛機杯,"NT$799 NT$1,000"
KMP｜HOLE 小那海绫｜女優名器飛機杯,NT$339 NT$450
KMP｜PREMIUM HOLE 渚光希｜女優名器飛機杯,NT$629 NT$799
Girl&amp;#39;s Party Collection｜人氣女優王牌卡｜第一彈,NT$350 NT$430
Irontech Doll｜全矽膠真人娃娃｜148cm｜Plus G2 綾奈,"NT$56,700"
Real lady｜全矽膠真人娃娃｜170cm｜S13 Celine,"NT$89,000"
Irontech Doll｜全矽膠真人娃娃｜168cm｜S20 Suki,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜166cm｜S6 Candy,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜165cm｜S1 Miya,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜166cm｜S10 Misa,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜164cm｜S16 Yu,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜165cm｜S15 Eva 女僕,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜167cm｜S38 Flora,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜166cm｜S23 Catlin,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜162cm｜S21 Darla,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜165cm｜S7 Betty,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜168cm｜S13 Celine,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜168cm｜S19 Pearl,"NT$68,000"
Real lady｜全矽膠真人娃娃 ｜170cm｜S43 Sylvia,"NT$89,000"
Irontech Doll｜全矽膠真人娃娃｜152cm｜S17 Luna,"NT$66,000"
Irontech Doll｜全矽膠真人娃娃｜166cm｜S32 Kitty,"NT$68,000"
Real lady｜全矽膠真人娃娃 ｜170cm｜S17 Luna,"NT$89,000"
Irontech Doll｜全矽膠真人娃娃｜153cm｜S29 Fenny,"NT$66,000"
Irontech Doll｜全矽膠真人娃娃｜153cm｜S24 Miyuki,"NT$66,000"
Irontech Doll｜全矽膠真人娃娃｜163cm｜S36 Nabi,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜160cm｜S26 Hedy,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜165cm｜S30 Rita,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜169cm｜S39 Layla,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜163cm｜S40 Eileen,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜165cm｜S41 Joline,"NT$68,000"
Real lady｜全矽膠真人娃娃｜170cm S36 Nabi,"NT$89,000"
Irontech Doll｜全矽膠真人娃娃｜164cm｜S14 Miku,"NT$68,000"
Irontech Doll｜全矽膠真人娃娃｜166cm｜S27 Minus,"NT$68,000"
Real lady｜全矽膠真人娃娃｜170cm｜S38 Flora,"NT$89,000"
NAUGHTY淘淘｜智能加溫 超強震｜電動按摩棒,"NT$1,139 NT$1,600"
樂逗迷你炮機｜10頻伸縮吸吮｜電動按摩棒,"NT$1,090 NT$1,479"
萌獁象｜360°旋轉摳震按摩棒｜CG同潮搖滾按摩棒｜小怪獸電動按摩棒,"NT$1,790"
泰山三代｜自動伸縮抽插＋加溫＋舌舔｜仿真陽具｜電動按摩棒,"NT$1,680 ~ NT$1,780 NT$2,250"
TENGA iroha RIN+ 凜漾風情｜珠潤設計｜電動按摩棒,"NT$1,890"
沖天炮｜伸縮電動陽具｜仿真陽具,"NT$999 ~ NT$1,090 NT$1,390"
SPARROW金絲雀｜內外雙震刺激｜遙控穿戴式按摩器,"NT$1,420 NT$1,980"
TENGA iroha｜koharu 春之蓓蕾｜電動按摩棒,NT$650 ~ NT$750
TENGA iroha zen 禪茶三味｜柔軟震動｜電動按摩棒,"NT$1,100"
小怪獸｜怪獸棒｜哥斯拉按摩棒｜電動按摩棒,"NT$1,090 ~ NT$1,590"
P.P.P｜14cm 寬4cm｜純透明假陽具｜新彈力仿真,"NT$990 NT$1,320"
小綿羊AV棒｜電動按摩棒,NT$499 NT$799
樂逗迷你炮機－吸吮款｜伸縮＋吸吮｜自動抽插電動按摩棒,"NT$1,250 NT$1,580"
P.P.P｜16cm 寬3.8cm｜彈力仿真假陽具,"NT$910 NT$1,220"
UEROS｜三體串流按摩棒｜循環穿梭串流震動｜電動按摩棒,"NT$2,490"
RABBIT 芮比｜吮吸震動按摩棒｜電動按摩棒,"NT$1,290 NT$1,590"
LILO｜不倒翁震動迷你AV棒｜電動按摩棒,NT$120 NT$150
Manny曼妮｜滾珠摳動按摩棒｜遙控穿戴按摩器｜前列腺按摩棒｜肛塞,"NT$1,150 NT$1,500"
仿真陽具｜4種長度、寬度｜爆筋假陽具｜假屌,NT$350 ~ NT$580 NT$779
Womanizer｜OG｜G點吸吮震動器,"NT$4,890"
TT 3P｜舌舔吸吮震動按摩棒,"NT$1,430 NT$1,500"
WINYI｜紅珊瑚三段吸吮按摩棒,"NT$1,490 NT$2,390"
TORNADO暴風｜仿龜頭按摩棒｜電動按摩棒,"NT$999 NT$1,390"
SCREAMING迅潮｜吮吸震動入體式按摩棒｜電動按摩棒,"NT$1,730"
P.P.P｜舌舔插入摳動 按摩棒｜穿戴式按摩棒｜舌舔按摩器PEROPERO CUNNI VIBE+,"NT$1,899 NT$2,549"
Satisfyer｜Twirling Pro｜吸吮＋震動｜電動按摩棒｜15年保固,"NT$2,200 NT$2,600"
WINYI｜蒂王海馬｜震動三合一｜吮吸舌舔按摩器,"NT$1,490 NT$2,390"
吸濕嗨馬｜10頻震動吸吮按摩器,"NT$1,390 NT$1,610"
P.P.P｜12cm 寬3.5cm 可彎曲彈力仿真假陽具,NT$659 NT$879
P.P.P｜解放雙手！｜吸摳G點按摩器｜吮吸舌舔按摩器,"NT$1,899 NT$2,549"
Womanizer｜Liberty 隱密保護蓋6頻震動｜陰蒂吸吮按摩器,"NT$2,395 ~ NT$3,990 NT$5,700"
WINYI｜海馬寶寶｜吮吸按摩器,"NT$990 NT$1,990"
輕喃｜#6 遙控穿戴式按摩器｜穿戴式電動按摩棒,"NT$3,690"
輕喃｜#7 吮吸伸縮按摩棒｜自動抽插按摩棒＋吸吮器,"NT$3,690"
P.P.P｜14cm 寬3.5cm 筆直款｜彈力仿真假陽具,"NT$899 NT$1,120"
樂芙蘭｜舌舔挑逗｜電動按摩棒,"NT$990 NT$1,250"
TENGA SVS｜5段充電式強力震動器｜電動按摩棒,"NT$1,980"
YOUMIS尤魚斯｜G點高潮吮吸按摩棒｜電動按摩棒,"NT$1,230 NT$1,630"
小怪獸｜鯨嘆號｜AV棒｜SISTALK蜜曰｜電動按摩棒,"NT$2,490"
MIAOU喵喵｜貓咪造型無線遙控跳蛋,"NT$1,230 NT$1,650"
SISTALK小怪獸 | 小智蛋｜智能APP跳蛋｜Monster Smart,"NT$1,690"
Twist Egg RCT 扭蛋姬｜無線遙控｜情趣跳蛋,NT$699 NT$880
Angela安琪拉｜9種震動模式跳蛋｜情趣跳蛋,NT$520 NT$650
LILO｜魔術盒｜吸吮震動｜跳蛋,NT$450 NT$588
小怪獸2代｜青春版｜智能APP按摩跳蛋、電動按摩棒｜遠端遙控跳蛋,"NT$2,190"
小怪獸2代｜青春版 白夜魔｜智能APP跳蛋按摩器系列,"NT$2,490"
TENGA Iroha+ 新｜女性震動按摩器｜撫子花色｜跳蛋,"NT$3,200"
Pea Pod 趣味豌逗｜吸吮拍打｜情趣跳蛋,NT$750 NT$980
惡魔先生｜小怪獸魔吻｜智能APP吮吸舌舔按摩器,"NT$2,690"
小怪獸｜白夜魔 魚擺擺｜智能APP跳蛋按摩器系列,"NT$1,290"
TENGA Iroha+ 新｜女性震動按摩器｜跳蛋,"NT$3,200"
TENGA iroha 新｜撫子花色｜女性震動按摩器｜跳蛋,"NT$2,500"
TENGA iroha 新｜女性震動按摩器｜跳蛋,"NT$2,500"
LILO｜角鬥士二代｜加溫遙控｜情趣跳蛋,NT$499 NT$650
LILO｜魔術盒｜舌舔震動｜跳蛋,NT$450 NT$588
Mini Eggplant RCT 迷你茄｜無線遙控｜情趣跳蛋,NT$788 NT$985
圓頭強震爆裂跳蛋｜10頻脈衝｜跳蛋,NT$288 NT$360
小蝌蚪跳蛋｜十頻震動跳蛋｜情趣跳蛋,NT$280 NT$350
Satisfyer｜Sweet Treat｜轉轉小甜筒震動器,"NT$1,800"
TENGA iroha Temari｜震動按摩器｜跳蛋,"NT$1,890"
小蘑菇｜療癒多功能9頻震動跳蛋按摩器,NT$710 NT$750
甜心圈跳蛋｜震動＋伸縮摩擦＋加溫跳蛋｜超柔軟矽膠｜情趣跳蛋,"NT$999 NT$1,170"
小口愛跳蛋｜狂舔＋狂震 雙擊跳蛋｜跳蛋史上最強神器,"NT$520 NT$1,830"
跳跳雞｜8頻強震跳蛋｜情趣跳蛋,NT$540 NT$710
蜜愛冰淇淋｜伸縮＋震動＋遙控跳蛋｜造型震動跳蛋,"NT$920 NT$1,150"
小章魚2.0｜小飛豬 10段變頻吮吸器｜唯一官方正貨保固三個月｜陰蒂乳頭兩用,"NT$990 NT$1,490"
SeaCune 小海君｜10頻吸吮器｜跳蛋,"NT$1,120 NT$1,180"
ROMP｜Cello可穿戴 G點遙控跳蛋｜無線遙控 雙球設計,"NT$1,690"
P.P.P｜旋轉觸手揉捏跳蛋｜新型刺激跳蛋｜情趣跳蛋,"NT$545 ~ NT$1,090 NT$1,450"
P.P.P｜完全防水 遙控極限｜雙人高潮｜套環跳蛋,"NT$1,420 NT$1,980"
Satisfyer｜LOVE RIOT｜超小巧手持跳蛋｜外出旅遊首選跳蛋,"NT$1,800 NT$2,000"
旋鈕漸進式｜超強力震動跳蛋｜有線跳蛋,NT$59 NT$79
小魟魚｜吸吮＋舌舔＋脈衝伸縮｜情趣跳蛋,"NT$1,490 NT$1,885"
TULIP鬱金香｜穿戴手指兩用跳蛋,"NT$980 NT$1,300"
輕喃｜#3遙控震動乳夾按摩器｜3段強度＋2種頻率｜情趣跳蛋,"NT$2,890"
CHISA｜蝴蝶結珍珠乳夾｜Senuelo｜BDSM調教道具,NT$410 NT$525
CHISA｜蝴蝶結 性感誘惑套組｜乳夾＋肛塞｜Senuelo｜BDSM調教道具,NT$688 NT$860
CHISA｜加重乳夾｜Sins Inquisition｜BDSM調教道具,"NT$950 NT$1,190"
CHISA｜珍珠乳夾｜Senuelo｜BDSM調教道具,NT$249 NT$350
格雷的五十道陰影｜鏈條乳夾｜At My Mercy｜BDSM道具,NT$790
CHISA｜愛心乳夾｜Senuelo｜BDSM調教道具,NT$280 NT$389
CHISA｜4點咬合乳夾鎖｜Inquisition｜BDSM調教道具,NT$710 NT$899
UPKO | 提線木偶系列｜項圈牽拉乳夾｜腰帶分穴器｜BDSM調教道具,"NT$2,790 ~ NT$3,390"
UPKO｜皇冠吊墜鏈條乳夾｜BDSM調教道具,"NT$2,490 NT$2,790"
NPG｜金屬心型乳夾鎖｜BDSM調教道具,NT$620 NT$775
CHISA｜Senuelo 蝴蝶結乳夾肛塞套組｜BDSM調教道具,"NT$850 NT$1,190"
蝶吻｜蝴蝶造型震動乳夾,"NT$899 NT$1,150"
CHISA｜Senuelo 毛毛鹿乳夾肛塞套組｜BDSM調教道具,NT$680 NT$850
CHISA｜鏈條夾緊乳夾｜Inquisition｜BDSM調教道具,"NT$950 NT$1,190"
UPKO｜濕漉漉的眼珍珠乳夾｜BDSM調教道具,"NT$1,690"
CHISA｜強大磁力乳夾球｜Inquisition｜BDSM調教道具,NT$410 NT$550
Balance 雙人共震褲｜穿戴式電動按摩棒｜女同志情趣用品｜雙人共震穿戴式按摩棒｜女同志穿戴式,"NT$2,980 ~ NT$3,300 NT$3,930"
Dr.情趣｜NAMI 娜米｜雙頭電動按摩棒｜共震按摩器,"NT$2,050 ~ NT$2,260 NT$2,350"
六指魔套｜指尖上的高潮武器跳蛋,NT$499 NT$680
女同愛愛褲 仿真陽具款｜穿戴式按摩棒｜女同志情趣用品,"NT$1,590 NT$2,060"
雙享炮｜雙頭仿真陽具｜雙人穿戴式陽具｜女同志情趣用品,"NT$1,680 ~ NT$1,780 NT$2,225"
Regines蛇蠍美人｜雙頭遙控按摩棒｜電動按摩棒｜雙頭龍,"NT$1,750 NT$2,100"
女同G點愛愛褲二代｜穿戴式按摩棒｜女同志情趣用品,"NT$1,690 NT$2,270"
P.P.P｜12.5cm 寬3.5cm｜純透明假陽具｜新彈力仿真,"NT$910 NT$1,130"
雙頭龍｜透明仿真陽具｜雙頭按摩棒,NT$300 ~ NT$390 NT$520
挑逗手指套｜三種顆粒、毛刷、震動指套｜指交必備,NT$249 NT$310
findom｜玻尿酸顆粒指險套 24入｜指交首選｜前列腺按摩必備！,NT$369
findom｜玻尿酸長甲版指險套｜12入,NT$369
findom｜蘆薈顆粒指險套｜指交首選24入/盒｜前列腺按摩必備！,NT$369
findom｜石墨烯 烯黑導熱指險套 24入/盒｜指交首選｜前列腺按摩必備！,NT$369
findom｜標準型 指險套｜指交首選｜前列腺按摩必備！,NT$99 ~ NT$299 NT$315
findom｜指險套綜合組合包｜標準款、蘆薈顆粒、玻尿酸顆粒、玻尿酸石墨烯｜24入,NT$999
Dr.情趣｜JIGGLE 傑哥｜旋轉摳動前列腺按摩器｜遙控肛塞,"NT$1,430 ~ NT$1,750 NT$1,960"
P.P.P｜雌墜後庭震動棒10｜連續拉珠後庭肛塞｜前列腺按摩棒,"NT$1,890 NT$2,500"
Nest巢居｜遙控睪丸震動鎖精環｜陰莖套環,"NT$889 ~ NT$989 NT$1,320"
Langer2藍格二代｜男性穿戴 遙控陰莖環肛塞｜震動鎖精環｜陰莖套環｜前列腺按摩棒,"NT$1,400 NT$1,850"
Black Rider 黑騎士｜男性陰莖鎖精環｜鎖精環｜陰莖套環,NT$200 NT$290
肛門清洗器｜灌腸神器後庭沖洗｜前列腺按摩必備用品｜後庭清洗,NT$429 NT$579
對子哈特｜後庭專用潤滑液150ml｜日本製除菌配方,NT$360 NT$410
pjur｜後庭 超長效矽性潤滑液100ml｜analyse me! Relaxing｜前列腺按摩必備潤滑液,NT$990
Orgie｜男同志用後庭快感增強口交凝膠50ml｜GREEK KISS 希臘之吻,NT$720
鏈魅男爵極限誘惑鎖鍊套裝｜情趣內衣,NT$759 NT$960
網紗皮帶露臀男性四角內褲｜男性情趣內褲｜情趣內衣,NT$520 NT$650
TENGA SVR｜充電式強力震動器｜防水套環｜震動鎖精環｜陰莖套環,"NT$1,500"
P.P.P｜手提震動後庭清洗器｜肛門清洗｜肛交必備,"NT$2,380 NT$3,100"
對子哈特｜長持ち輪｜持久耐用齒輪 雪花型陰莖環｜鎖精環｜陰莖套環,NT$190 NT$250
P.P.P｜A3後庭擴張霜、潤滑液｜肛交專用法寶,"NT$350 ~ NT$910 NT$1,200"
彩虹後庭清洗針筒｜肛門沖洗器｜後庭清洗,NT$320 NT$410
UPKO x UEROS｜軟糖派對情趣冒險飛行棋禮盒｜情趣用品五件套組,"NT$2,990"
iroha｜iFIT 曬月光｜柔韌結構電動按摩棒,"NT$3,600"
OSUGA｜逗豆鳥 PRO 2代｜吸吮震動器,"NT$2,480"
NPG｜讓人莫名想握的可擼皮假屌｜仿真陽具按摩棒,"NT$1,000 ~ NT$1,300 NT$1,625"
輕重深摩後庭肛塞｜前列腺按摩,NT$145 NT$188
對子哈特｜螺旋羊角軟糯女僕～肉感舒壓的侍奉擁抱～｜厚實肉褶飛機杯,"NT$1,050 NT$1,320"
對子哈特｜御手淫糰子｜黏膩顆粒肉芽飛機杯,NT$500 NT$625
