Product Name,Price
LINA SM 真皮系列 皮拍&牽繩一物兩用，超值選擇,NT$988 原始價格：NT$988。NT$799目前價格：NT$799。
SM 真皮系列 項圈 choker+牽繩 黑 【項圈】,"NT$1,688 原始價格：NT$1,688。NT$1,299目前價格：NT$1,299。"
"SM 項圈可日常配戴, 18K金真皮款(黑/紅), 人造皮(極光色）三色可選（S/M兩個尺碼可選)【項圈】",NT$888 原始價格：NT$888。NT$649目前價格：NT$649。
鬼畜二重殺！肛穴兩用坐騎調教栓,NT$899 原始價格：NT$899。NT$488目前價格：NT$488。
日本 激感-SM M字腿拘束帶,"NT$2,588 原始價格：NT$2,588。NT$1,699目前價格：NT$1,699。"
莫娃 開腿拘束帶【手銬 腳銬】,"NT$1,488 原始價格：NT$1,488。NT$990目前價格：NT$990。"
"SM馬鞭!! 真皮款(黑/紅), 人造皮(極光色）",NT$549 – NT$649價格範圍：NT$549 到 NT$649
"綺娜 K金牽繩 – 真皮（黑/紅）,人造皮（極光色）",NT$499 – NT$599價格範圍：NT$499 到 NT$599
SM  真皮系列 腳銬一對＋雙頭扣一個 【腳銬】,NT$788 原始價格：NT$788。NT$690目前價格：NT$690。
SM 真皮系列 項圈 黑色【項圈】,NT$688 原始價格：NT$688。NT$590目前價格：NT$590。
日本 激感-SM 女性便尿器 長途開車必備,NT$499 原始價格：NT$499。NT$280目前價格：NT$280。
日本 激感-SM 固定拘束 紅色 口枷/口咬球/口球,"NT$1,288 原始價格：NT$1,288。NT$699目前價格：NT$699。"
Rora極光 七件式禮盒 PU【項圈 手銬 腳銬】,"NT$1,888 原始價格：NT$1,888。NT$1,299目前價格：NT$1,299。"
SM真皮系列- 手腳環+短鏈 ( S/M兩個尺碼 ) 【手銬 腳銬】,"NT$1,588 原始價格：NT$1,588。NT$1,299目前價格：NT$1,299。"
"SM K金雙層皮拍 !! 真皮款(黑/紅), 人造皮(極光色）",NT$649 – NT$899價格範圍：NT$649 到 NT$899
SM 真皮系列 蝴蝶結項圈 黑色【項圈】,NT$888 原始價格：NT$888。NT$750目前價格：NT$750。
日本 激感-進擊的巨根! 充氣型”可擴張”假陽具,NT$988 原始價格：NT$988。NT$699目前價格：NT$699。
日本 激感-重刑專用! 鏡面圓邊帶鎖金屬腳銬【腳銬】,"NT$1,288 原始價格：NT$1,288。NT$880目前價格：NT$880。"
SM 真皮系列 “實心” 口枷/口咬球/口球 黑色,NT$888 原始價格：NT$888。NT$649目前價格：NT$649。
"綺娜系列-項圈 真皮款(黑/紅), 人造皮(極光色）【項圈】",NT$999 原始價格：NT$999。NT$799目前價格：NT$799。
Lina 真皮 收納包套裝【手銬 腳銬】,"NT$5,288 原始價格：NT$5,288。NT$4,800目前價格：NT$4,800。"
Lina密碼箱 PU套裝【項圈 手銬 腳銬】,"NT$3,888 原始價格：NT$3,888。NT$2,980目前價格：NT$2,980。"
日本 內褲口罩 – 粉,NT$899 原始價格：NT$899。NT$388目前價格：NT$388。
日本 激感- 日本製 蕾絲眼罩 有彈性,NT$588 原始價格：NT$588。NT$499目前價格：NT$499。
(櫻花祭) 日本 激感-SM 黑色金屬拘束項圈牽繩 (門市另享優惠),"NT$1,199 原始價格：NT$1,199。NT$899目前價格：NT$899。"
=預購=  Lina密碼箱 真皮2.0 套裝【項圈 手銬 腳銬】,"NT$7,288 原始價格：NT$7,288。NT$6,400目前價格：NT$6,400。"
Lina密碼箱 真皮套裝【項圈 手銬 腳銬】,"NT$5,280 原始價格：NT$5,280。NT$4,800目前價格：NT$4,800。"
”全新福利品“ 瑞典LELO 情趣純絲綢眼罩 紅色,"NT$2,380 原始價格：NT$2,380。NT$1,988目前價格：NT$1,988。"
耶娃 全方位大字型 床上拘束帶【手銬 腳銬】,"NT$1,599 原始價格：NT$1,599。NT$1,290目前價格：NT$1,290。"
"綺娜 SM 流蘇散鞭 !! 真皮款(黑/紅), 人造皮(極光色）",NT$499 – NT$649價格範圍：NT$499 到 NT$649
"SM教鞭!! 真皮款(黑/紅), 人造皮(極光色）",NT$399 – NT$449價格範圍：NT$399 到 NT$449
"綺娜系列- K金十字扣 真皮款(黑/紅), 人造皮(極光色）",NT$879 – NT$988價格範圍：NT$879 到 NT$988
綺娜真皮系列-腳銬 黑/紅可選(腳銬一對＋雙頭扣一個 )【腳銬】,"NT$1,588 原始價格：NT$1,588。NT$1,199目前價格：NT$1,199。"
”全新福利品“瑞典LELO 情趣環鍊手銬 紅色【手銬 】,"NT$3,480 原始價格：NT$3,480。NT$1,999目前價格：NT$1,999。"
日本 激感-SM 強制飲尿 口枷/口咬球/口球,"NT$1,388 原始價格：NT$1,388。NT$980目前價格：NT$980。"
日本-門掛式X字手足拘束組 免安裝【手銬 腳銬】,"NT$1,488 原始價格：NT$1,488。NT$899目前價格：NT$899。"
綺娜 18K金 短鏈 22cm,NT$288 原始價格：NT$288。NT$199目前價格：NT$199。
蓋亞 反綁禁錮拘束帶 【連身項圈 手銬 腳銬】,"NT$1,599 原始價格：NT$1,599。NT$1,290目前價格：NT$1,290。"
夢娜 手腳拘束帶 【手銬 腳銬】,NT$699 原始價格：NT$699。NT$399目前價格：NT$399。
SM 真皮系列 腰臀腿束縛帶 黑,"NT$2,188 原始價格：NT$2,188。NT$1,720目前價格：NT$1,720。"
-預購-  門上吊帶,NT$799 原始價格：NT$799。NT$499目前價格：NT$499。
夢娜 手腿 拘束帶 【手銬】,NT$699 原始價格：NT$699。NT$499目前價格：NT$499。
可娃 綁手開腿拘束帶【手銬】,"NT$2,288 原始價格：NT$2,288。NT$1,480目前價格：NT$1,480。"
SM 犯婦淫蕩金屬分腿棍 分腿器【手銬 腳銬】,"NT$2,288 原始價格：NT$2,288。NT$1,480目前價格：NT$1,480。"
Rora 極光色眼罩 PU皮,NT$588 原始價格：NT$588。NT$399目前價格：NT$399。
Rora 極光色 流蘇散鞭 PU皮,NT$899 原始價格：NT$899。NT$549目前價格：NT$549。
"SM綺娜性感修身款束縛衣- 真皮(紅/黑), 人造皮(極光色）","NT$3,988 – NT$4,880價格範圍：NT$3,988 到 NT$4,880"
SM綺娜輕情趣套裝   真皮(紅/黑). 人造皮(極光色）【項圈 手銬 腳銬】,"NT$4,480 – NT$5,690價格範圍：NT$4,480 到 NT$5,690"
"綺娜系列-眼罩 真皮款(黑/紅), 人造皮(極光色）",NT$999 原始價格：NT$999。NT$799目前價格：NT$799。
綺娜真皮系列-手銬. 黑/紅可選(手銬一對＋雙頭扣一個 )【手銬】,"NT$1,588 原始價格：NT$1,588。NT$1,199目前價格：NT$1,199。"
"極光系列 項圈可日常配戴, 可加購牽繩（人造皮)【項圈】",NT$788 原始價格：NT$788。NT$525目前價格：NT$525。
-預購- 愛的綑綁令002 拘束衣【手銬 】,NT$499 – NT$799價格範圍：NT$499 到 NT$799
Lina 系列 PU 腳銬,NT$899 原始價格：NT$899。NT$599目前價格：NT$599。
-預購- 愛的綑綁令001 拘束衣【手銬 腳銬】,NT$690 – NT$999價格範圍：NT$690 到 NT$999
Rora系列 極光色 PU牽繩,NT$899 原始價格：NT$899。NT$690目前價格：NT$690。
Rora極光色PU手銬,NT$699 原始價格：NT$699。NT$499目前價格：NT$499。
兩組涅娃+開檔情趣衣 贈 眼罩乙個(隨機出貨）,"NT$2,999 – NT$3,099價格範圍：NT$2,999 到 NT$3,099"
Lina系列 PU皮拍+ 牽繩一物兩用，超值選擇,NT$788 原始價格：NT$788。NT$690目前價格：NT$690。
"SM綺娜時尚款專業束縛衣- 真皮(黑), 人造皮(極光色）","NT$4,880 – NT$5,690價格範圍：NT$4,880 到 NT$5,690"
SM綺娜極光 人造皮系列-腳銬/手銬 可分開購買,NT$899 – NT$949價格範圍：NT$899 到 NT$949
日本 激感-SMVIP 強制開口器 口球/口咬球/口枷,NT$888 原始價格：NT$888。NT$599目前價格：NT$599。
瑞典LELO 情趣環鍊手銬 紅色【 手銬 】,"NT$3,480 原始價格：NT$3,480。NT$2,888目前價格：NT$2,888。"
瑞典LELO 情趣環鍊手銬 紫色【手銬】,"NT$3,480 原始價格：NT$3,480。NT$2,888目前價格：NT$2,888。"
(櫻花祭) erocome項鍊跳蛋、 英國Yes有機水性潤滑液隨身裝1支、 日本Sagami 002 超薄保險套(一般尺碼)1片、 葡萄牙Orgie延時產品正品 或 Eros潤滑液100ml正品 (隨機出貨),"NT$1,800 原始價格：NT$1,800。NT$999目前價格：NT$999。"
酥麻高潮！敏感度破表！【葡萄牙Orgie】Hemp! intense Orgasm 大麻高潮跳動液  15ml 陰蒂跳跳糖！蕩婦專用！,NT$990 原始價格：NT$990。NT$849目前價格：NT$849。
男的硬梆梆 女的溼答答【葡萄牙Orgie】大麻高潮跳動液 x2 贈Orgie女性用潤滑液乙瓶 隨機出貨＄1698,"NT$1,698"
日本金屬精力環3號-立體三環,"NT$1,400 原始價格：NT$1,400。NT$599目前價格：NT$599。"
Erocome 薩吉塔情侶共振精力環,"NT$1,988 原始價格：NT$1,988。NT$1,488目前價格：NT$1,488。"
日本金屬精力環1號-一箭雙鵰,"NT$1,400 原始價格：NT$1,400。NT$499目前價格：NT$499。"
德國ＭyToys  ＭY REVO PLUG 多工震動旋轉拉珠精力環,"NT$1,999 原始價格：NT$1,999。NT$1,390目前價格：NT$1,390。"
業界最強攜帶式充電自動抽插按摩棒! 德國My Bunny (打臉姊夫棒二代),"NT$3,989 原始價格：NT$3,989。NT$3,288目前價格：NT$3,288。"
矛盾大對決早就落伍啦！日本Fairy 最強震AV女優按摩棒! Fairy Black !! (全台獨家),"NT$4,488 原始價格：NT$4,488。NT$2,688目前價格：NT$2,688。"
德國Nomi Tang  Wild Rabbit野兔二代 四色可選 柔軟可彎曲雙頭電動按摩棒,"NT$4,290 原始價格：NT$4,290。NT$2,880目前價格：NT$2,880。"
業界最強攜帶式充電自動抽插按摩棒! 德國My Lover (打臉姊夫棒),"NT$3,688 原始價格：NT$3,688。NT$2,988目前價格：NT$2,988。"
德國Nomi Tang 蒂詩Tease 三色可選 G點高潮按摩棒 (SallyQ老師推薦初學者,"NT$3,980 原始價格：NT$3,980。NT$2,190目前價格：NT$2,190。"
德國ＭyToys  My MiniG 糖果粉/蘋果綠 兩色,NT$990 原始價格：NT$990。NT$890目前價格：NT$890。
矛盾大對決早就落伍啦！日本AV女優按摩棒天王品牌 Fairy : 沖田杏梨AV御用道具 Fairy Turbo!,"NT$2,488 原始價格：NT$2,488。NT$1,999目前價格：NT$1,999。"
姐夫棒2021版 erocome！業界最強攜帶式充電自動抽插按摩棒! Canisminor,"NT$2,989 原始價格：NT$2,989。NT$1,980目前價格：NT$1,980。"
德國ＭyToys Ｍy Airy Clit 蒂蒂 兩色可選,"NT$1,990 原始價格：NT$1,990。NT$1,299目前價格：NT$1,299。"
Zalo rose 蜜穴攪拌棒 公主粉. 仙女黃 兩色可選,"NT$3,288 原始價格：NT$3,288。NT$2,490目前價格：NT$2,490。"
德國Nomi Tang  小蝸牛吸吮器 黑/粉/藍色 三色可選,"NT$2,680 原始價格：NT$2,680。NT$1,880目前價格：NT$1,880。"
"Erocome 情人系列 Ｈ先生, 吸盤式自動抽插擬真按摩棒（智能加溫, 伸縮距離5CM）龜頭刮搔感NO.1","NT$3,980 原始價格：NT$3,980。NT$2,199目前價格：NT$2,199。"
【 erocome 】Cancri 三馬達！吸舔雙震四重享受！,"NT$2,989 原始價格：NT$2,989。NT$1,980目前價格：NT$1,980。"
日本EXE(outvision) 高速抽插活塞砲機 （不含擬真肉棒）,"NT$2,999 原始價格：NT$2,999。NT$2,480目前價格：NT$2,480。"
德國ＭyToys  My Minibunny 高潮小哥哥 兩色可選(嫩粉/淡紫）,"NT$1,590 原始價格：NT$1,590。NT$1,290目前價格：NT$1,290。"
德國Nomi Tang  森巴女郎 Samba 黑色,"NT$2,680 原始價格：NT$2,680。NT$1,690目前價格：NT$1,690。"
Zalo Bess 2 四種頭套一次滿足 黑.紫.綠三色可選,"NT$2,980 原始價格：NT$2,980。NT$2,199目前價格：NT$2,199。"
Zalo AYA 探索C點G點私密享受首選 紫/綠/黑 三色可選,"NT$3,288 原始價格：NT$3,288。NT$2,490目前價格：NT$2,490。"
"-福利品特惠- 德國Nomi Tang 口袋寶貝, 短小精幹 多工玩法 免費送雙頭套 三色可選  ( 福利品沒有保固及檢測後出貨）","NT$1,588 原始價格：NT$1,588。NT$1,290目前價格：NT$1,290。"
德國Nomi Tang Night Fever 夜后 兩色可選,"NT$2,688 原始價格：NT$2,688。NT$1,590目前價格：NT$1,590。"
德國Nomi Tang  Flex Bi 雙悅彎 兩色可選,"NT$3,288 原始價格：NT$3,288。NT$2,390目前價格：NT$2,390。"
Zalo EVE – 小甜甜 智能加溫 舌舔按摩棒  黑.白.粉三色可選,"NT$2,680 原始價格：NT$2,680。NT$1,980目前價格：NT$1,980。"
Zalo AVA – 智能加溫 小AV  黑.白.粉三色可選,"NT$2,280 原始價格：NT$2,280。NT$1,688目前價格：NT$1,688。"
-福利品特惠-德國Nomi Tang 更柔軟! 更深入! 更強勁! G點教官 紫色 ( 福利品沒有保固及檢測後出貨）,"NT$2,490 原始價格：NT$2,490。NT$1,990目前價格：NT$1,990。"
德國ＭyToys 快樂貓咪 超軟雙震棒 H-VIBE,"NT$2,188 原始價格：NT$2,188。NT$1,290目前價格：NT$1,290。"
ZALO Flora 乘歡者 9馬達可加熱 震動按摩墊,"NT$3,688 原始價格：NT$3,688。NT$1,999目前價格：NT$1,999。"
德國ＭyToys  My Finger 蔻蔻小姐（粉藍）,"NT$2,188 原始價格：NT$2,188。NT$1,290目前價格：NT$1,290。"
ZALO  夢吟者Ares 仿生指摳舌舔加熱按摩棒 綠/黑/象牙白 三色可選,"NT$4,688 原始價格：NT$4,688。NT$3,288目前價格：NT$3,288。"
"Erocome 情人系列 A先生, 吸盤式自動抽插擬真按摩棒（智能加溫, 伸縮距離5CM）可甜可鹹CP值首選","NT$2,980 原始價格：NT$2,980。NT$1,880目前價格：NT$1,880。"
AV女優按摩棒頭套 – Fairy頭套二重瓣,NT$999 原始價格：NT$999。NT$588目前價格：NT$588。
德國ＭyToys 浪兔兒三馬達按摩棒 藍/白色可選 刺激A點G點+荳荳 MyWave,"NT$2,688 原始價格：NT$2,688。NT$1,688目前價格：NT$1,688。"
Zalo 仙女棒按摩器 象牙白/櫻花粉兩色可選 Calla,"NT$2,188 原始價格：NT$2,188。NT$1,299目前價格：NT$1,299。"
德國Nomi Tang Pluggy 普拉吉 G點/前列腺/後庭高潮get! 360度旋轉電動栓,"NT$3,680 原始價格：NT$3,680。NT$2,699目前價格：NT$2,699。"
"德國Nomi Tang Fun Plug Set 肛栓初心組, 智能加溫可單人享受/情侶互動","NT$2,880 原始價格：NT$2,880。NT$2,290目前價格：NT$2,290。"
AV女優按摩棒頭套 – Fairy頭套三重瓣,NT$999 原始價格：NT$999。NT$588目前價格：NT$588。
ZALO TALIS 勾魂者 G點+吸吮 智能加熱 綠/黑/紫/白 四色可選,"NT$3,288 原始價格：NT$3,288。NT$1,880目前價格：NT$1,880。"
(櫻花祭) 英國 JeJoue 陰蒂+陰道高潮兔型電動按摩棒- Fifi 桃紅色 （沒有保固！100%防水! 磁扣充電式! ),"NT$4,288 原始價格：NT$4,288。NT$2,999目前價格：NT$2,999。"
ZALO  法老權杖 Mose 2代 抽插 震動 雙馬達加熱按摩棒 綠/黑/象牙白 三色可選,"NT$4,688 原始價格：NT$4,688。NT$3,288目前價格：NT$3,288。"
"【葡萄牙Orgie】  有機系列-洋甘菊潤滑液 (適合易發炎體質, 緩和過敏, 抗刺激) BIO-CHAMOMILE",NT$699 原始價格：NT$699。NT$469目前價格：NT$469。
Erocome 維拉女神的祈禱 項鍊跳蛋,"NT$1,288 原始價格：NT$1,288。NT$619目前價格：NT$619。"
Erocome 潮吹鯨魚跳蛋 Cetus Mini,"NT$1,288 原始價格：NT$1,288。NT$799目前價格：NT$799。"
【葡萄牙Orgie】  拉絲感仿真愛液潤滑液 150ml,NT$699 原始價格：NT$699。NT$599目前價格：NT$599。
【葡萄牙Orgie】後庭推薦使用！水性潤滑液！ANAL SENSITIVE 100ml 肛交水性潤滑液,NT$599 原始價格：NT$599。NT$488目前價格：NT$488。
即期品買一送一【葡萄牙Orgie】可舔食雞尾酒潤滑液- 經典Mojito/草莓Mojito 可選,NT$388 – NT$500價格範圍：NT$388 到 NT$500
【葡萄牙Orgie】  有機系列-蘆薈潤滑液  BIO-ALOE VERA,NT$699 原始價格：NT$699。NT$450目前價格：NT$450。
ZALO 星語 吸吮器 震動按摩器 極光白/流光紫 兩色 LIA,"NT$2,388 原始價格：NT$2,388。NT$1,499目前價格：NT$1,499。"
【葡萄牙Orgie】  無防腐劑 弱酸性 棉花素絲滑水性潤滑液 ULTRA SLIDE,NT$699 原始價格：NT$699。NT$469目前價格：NT$469。
“鄉親優惠賣場”  德國ＭyToys  ＭY REVO PLUG 多工震動旋轉拉珠精力環 《門市不享此優惠》,"NT$1,390 原始價格：NT$1,390。NT$1,190目前價格：NT$1,190。"
德國Eros 經典矽性潤滑液 30ml- Classic Silicone Bodyglide,NT$599 原始價格：NT$599。NT$299目前價格：NT$299。
日本solvemen 017號:【兄弟專科】細緻品味 日本製造,NT$999 原始價格：NT$999。NT$750目前價格：NT$750。
德國Eros 深喉嚨止吐舒緩噴霧50ml  Double Action Deep Throast Spray,NT$899 原始價格：NT$899。NT$599目前價格：NT$599。
"德國Nomi Tang P Spot Wave 智能恆溫, 前列腺後庭按摩器（類比金手指）","NT$3,289 原始價格：NT$3,289。NT$2,388目前價格：NT$2,388。"
【葡萄牙Orgie】 可舔食 蜜荳跳動熱浪精華凝露《柑橘風味》、《草莓琴湯尼》、《檸檬琴湯尼》三種可選,"NT$1,288 原始價格：NT$1,288。NT$788目前價格：NT$788。"
【葡萄牙Orgie】  白濁愛液仿精液潤滑液 150ml,NT$699 原始價格：NT$699。NT$599目前價格：NT$599。
德國Eros 經典水性潤滑液 30ml,NT$399 原始價格：NT$399。NT$199目前價格：NT$199。
德國EROS 女士後庭舒緩噴霧 30ml  Explorer woman relaxing anal pleaure,NT$999 原始價格：NT$999。NT$699目前價格：NT$699。
【葡萄牙Orgie】 可口交速效蜜豆熱激滴露,"NT$1,288 原始價格：NT$1,288。NT$699目前價格：NT$699。"
德國ＭyToys 潮吹吸吮跳蛋金手指 MySmartSecret Finger (APP遠端遙控版),"NT$2,988 原始價格：NT$2,988。NT$1,499目前價格：NT$1,499。"
日本solvemen 019號:【兄弟專科】千年一遇 日本製造,NT$899 原始價格：NT$899。NT$690目前價格：NT$690。
德國EROS男士後庭舒緩噴霧 30ml  Explorer man relaxing anal pleaure,NT$999 原始價格：NT$999。NT$699目前價格：NT$699。
日本Rends x 對子哈特 長銷經典聯名款無名飛機杯 肉厚雙層構造,NT$990 原始價格：NT$990。NT$750目前價格：NT$750。
Erocome 伸縮小鋼炮 電動後庭抽插按摩器 附遙控 Comaberenices,"NT$3,289 原始價格：NT$3,289。NT$1,680目前價格：NT$1,680。"
日本solvemen 013號:【兄弟專科】肛射錯覺 日本製造,NT$899 原始價格：NT$899。NT$550目前價格：NT$550。
日本solvemen 014號:【兄弟專科】就要你射 日本製造,NT$899 原始價格：NT$899。NT$550目前價格：NT$550。
日本solvemen 001號:【兄弟專科】效率大師 日本製造,NT$699 原始價格：NT$699。NT$368目前價格：NT$368。
Erocome 電動後庭清潔花灑 浣腸工具,"NT$2,588 原始價格：NT$2,588。NT$1,950目前價格：NT$1,950。"
"惜福商品,有效期限2026/02【葡萄牙Orgie】譚多羅按摩油迷你旅行裝 30ml x3 三種不同香氣 Tantric Kit,,",NT$999 原始價格：NT$999。NT$799目前價格：NT$799。
日本 A.one 《好色女的膣肉生陰唇｜外翻淫蕩蝴蝶鮑版》,"NT$1,099 原始價格：NT$1,099。NT$780目前價格：NT$780。"
日本 クラフトトイズ Craft Toys 7 號 : 處女膜再現【透視版】｜視覺與觸覺的雙重破貞｜處女膜完全模擬 日本製造,NT$899 原始價格：NT$899。NT$499目前價格：NT$499。
日本solvemen 005號:【兄弟專科】快槍救星 日本製造,NT$999 原始價格：NT$999。NT$750目前價格：NT$750。
(櫻花祭) 日本MagicEyes 超仿真口交自慰套-真實之口 （喇舌版自慰套） 贈潤滑隨身包/洗劑,"NT$1,899 原始價格：NT$1,899。NT$990目前價格：NT$990。"
Okinsei Thruster愛的刺槍術15cm,"NT$2,888 原始價格：NT$2,888。NT$2,290目前價格：NT$2,290。"
日本solvemen 002號:【兄弟專科】完美大師 日本製造,NT$990 原始價格：NT$990。NT$750目前價格：NT$750。
日本 A.one 《清純乙女的膣肉生陰唇！【純】｜羞澀緊緻版》,"NT$1,099 原始價格：NT$1,099。NT$780目前價格：NT$780。"
日本 クラフトトイズ Craft Toys 6 號 : 啵！一秒破膜｜處女膜完全模擬 日本製造,NT$599 原始價格：NT$599。NT$299目前價格：NT$299。
【 巴西 Intt 】Lasts Boost Longer Time For Him  15ml,"NT$1,199 原始價格：NT$1,199。NT$699目前價格：NT$699。"
日本solvemen 020號:【兄弟專科】刮頭達人 日本製造,NT$899 原始價格：NT$899。NT$690目前價格：NT$690。
［期間限定版］日本 Rends Vorze +plus 性家電 專屬膠條 3-TONGUE (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
"AK Traveler 電動吹機杯“青春版”,,","NT$3,688 原始價格：NT$3,688。NT$2,200目前價格：NT$2,200。"
【葡萄牙Orgie】【任選二瓶 $1260】 可舔食 蜜荳跳動熱浪精華凝露《柑橘風味》、《草莓琴湯尼》、《檸檬琴湯尼》三種口味,"NT$1,576 原始價格：NT$1,576。NT$1,260目前價格：NT$1,260。"
【葡萄牙Orgie】 震動口交液 Lip Gloss 10ml,"NT$1,288 原始價格：NT$1,288。NT$688目前價格：NT$688。"
【葡萄牙Orgie香水禮盒】千人千香 費洛蒙男香/女香 淡香精 50ml＋Sagami 002  二片＋NomiTang水性潤滑液50ml＋日本透膚絲襪 (不挑色),"NT$1,899 原始價格：NT$1,899。NT$1,399目前價格：NT$1,399。"
日本solvemen 006號:【兄弟專科】巨雕御用  日本製造,NT$999 原始價格：NT$999。NT$750目前價格：NT$750。
(櫻花祭) 日本MagicEyes 超仿真口交自慰套-真實之口  未熟幼女版  贈潤滑隨身包/洗劑,"NT$1,899 原始價格：NT$1,899。NT$990目前價格：NT$990。"
日本 防逆流．極致淨菊8孔廣角噴射｜軟矽膠後庭清洗球 後庭清潔浣腸工具,NT$999 原始價格：NT$999。NT$799目前價格：NT$799。
日本Rends 洗穴 後庭清潔 浣腸 清潔花灑蓮蓬頭(附水質濾網) 七孔可調水柱強弱,"NT$1,250 原始價格：NT$1,250。NT$499目前價格：NT$499。"
【 巴西 Intt 】 Dura Max Power 12ml,NT$999 原始價格：NT$999。NT$599目前價格：NT$599。
［期間限定版］日本 Rends Vorze +plus 性家電 專屬膠條-SWEEP (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
［期間限定版］日本 Rends Vorze +plus 性家電 專屬膠條-Ｖ-GROOVE (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
AK 自然系”真空”自慰套系列 四種款式不挑款，隨機出貨88折,NT$699
【日本製造】注射式仿真私處潤滑液 5入,NT$599 原始價格：NT$599。NT$399目前價格：NT$399。
( 絕版限量！簽名版！福利品出清) SILK-047【現貨】～破繭羽化～ 精選Ⅲ,"NT$2,180 原始價格：NT$2,180。NT$1,499目前價格：NT$1,499。"
( 福利品出清)SILK-021【Silklabo現貨】美體之戀,"NT$2,360 原始價格：NT$2,360。NT$999目前價格：NT$999。"
(絕版！福利品出清)SILK-033【現貨】2.5坪的達令 ~戀上窮小子~,"NT$2,360 原始價格：NT$2,360。NT$999目前價格：NT$999。"
德國ＭyToys  MySmartSecret 潮吹跳蛋+吸吮器 遠端遙控版,"NT$2,188 原始價格：NT$2,188。NT$1,290目前價格：NT$1,290。"
德國ＭyToys 潮吹吸吮跳蛋金手指 MySecret Finger,"NT$2,388 原始價格：NT$2,388。NT$1,399目前價格：NT$1,399。"
印度性廟 撲克牌 兩款可選,NT$100
Sally Q 客製化語音服務 15秒,"NT$1,500"
"印度性廟明信片,一本含十張彩色性廟寫真明信片",NT$199 原始價格：NT$199。NT$100目前價格：NT$100。
Kama Sutra 印度愛經 英文全彩版,"NT$1,299 原始價格：NT$1,299。NT$990目前價格：NT$990。"
懶人愛愛必備！！日本Rends 免洗潤滑劑145ml 五款可選擇,NT$288 – NT$450價格範圍：NT$288 到 NT$450
AV業界最強！真人愛液牽絲感! 日本Rends -Peaces水性潤滑劑（高濃稠、牽絲、成分天然）100%日本製造,NT$649 原始價格：NT$649。NT$399目前價格：NT$399。
蕩婦專用！敏感噴水！【葡萄牙Orgie】 蒂樂　Liquid Vibrator – She Spot 蜜荳“春潮”精華凝露,"NT$1,499 原始價格：NT$1,499。NT$899目前價格：NT$899。"
【葡萄牙Orgie】女性最愛天然長效系列- 熱感/保濕/植萃/涼感 150ml  四款可選,NT$499 原始價格：NT$499。NT$388目前價格：NT$388。
潤滑劑也要黃金比例! 搭配自慰套首選的日本Rends 黃金比例 水性潤滑劑 145ml. 補充包300ml 可選,NT$299 – NT$399價格範圍：NT$299 到 NT$399
AV業界最強！真人愛液牽絲感! 日本Rends -Peaces 【藍色清爽】水性潤滑劑（高濃稠、牽絲、成分天然）100%日本製造,NT$649 原始價格：NT$649。NT$399目前價格：NT$399。
100發精液般的濃濁！！日本Rends 精液潤滑劑,NT$869 原始價格：NT$869。NT$399目前價格：NT$399。
